tweetid,content,max_speech_type,max_agg_type,max_target_type,label,aggr,target,text
1300076347587325954,Nobody has been harder on #China or #Russia than our own President Trump! He is well aware that Russia wants a seat at the table &amp; China wants to be at the HEAD of it! We are lucky to have a leader who knows how to tango! #Russiagate #ChinaVirus,abusive,somewhat_aggressive,anti_asian,1,1,1,nobody has been harder on china or russia than our own president trump! he is well aware that russia wants a seat at the table &amp; china wants to be at the head of it! we are lucky to have a leader who knows how to tango! russiagate chinavirus
1290248573179834368,Financial technology solutions have been helping small businesses overcome the pandemic by enabling digital transactions and facilitating access to credit. More on its role in African #SMErecovery https://t.co/iEJYdlOlOu - all in ITC business community: https://t.co/QO4NCLBnae https://t.co/gaR47AECzt,normal,not_aggressive,na,0,0,0,financial technology solutions have been helping small businesses overcome the pandemic by enabling digital transactions and facilitating access to credit. more on its role in african s me recovery <url> - all in itc business community: <url> <url>
1336097104134090755,What strain of Covid do NFL niggas be having? Niggas be out the mix and back lacing em up the same week,normal,not_aggressive,na,0,0,0,what strain of covid do nfl niggas be having? niggas be out the mix and back lacing em up the same week
1332074713716232192,'I'm fit as a butcher's dog': Boris Johnson says he is well after COVID-19 contact | ABCNews https://t.co/q3l9RSSA6X,normal,not_aggressive,na,0,0,0,'i'm fit as a butcher's dog': boris johnson says he is well after covid19 contact | abcnews <url>
1325691674496921600,The best dates were the ones I took myself on ugh I miss taking my ass to restaurants and concerts :/ fuck COVID,normal,not_aggressive,na,0,0,0,the best dates were the ones i took myself on ugh i miss taking my ass to restaurants and concerts :/ fuck covid
1289101824696496128,"Hail, high water and lockdown: Europe's fruit growers prepare for tough harvest - Reuters Africa https://t.co/9RSASrWUdt #news",normal,not_aggressive,na,0,0,0,"hail, high water and lockdown: europe's fruit growers prepare for tough harvest - reuters africa <url> news"
1329836981321347072,"Local governments like the @CityofPlano, Texas, are continuing to meet under CDC-safe guidelines to keep citizens informed, using @Telemetrics remote control cameras and LGS software running on an RCCP-2A robotics panel. Sales@telemetrics.com. #governmentav #covidsafety https://t.co/kZRtW26Dvt",normal,not_aggressive,na,0,0,0,"local governments like the <user> texas, are continuing to meet under cdc-safe guidelines to keep citizens informed, using <user> remote control cameras and lgs software running on an rccp-2a robotics panel. sales<user> government av co vid safety <url>"
1324724592653586432,Since when is @Google became a prostitute of #China? #TikTok's aggressive advertisement campaigns have made it just another repugnant #ChineseVirus! #FuckChina https://t.co/oET4Bz3lcN,hate,somewhat_aggressive,anti_asian,2,1,1,since when is <user> became a prostitute of china? tik tok's aggressive advertisement campaigns have made it just another repugnant chinesevirus! fuck china <url>
1318304027663360000,"Want to hear some truth about the #ChinaVirus, #lockdowns and who and what is actually #Essential? WATCH: https://t.co/IwdRJGccRA",hate,somewhat_aggressive,anti_asian,2,1,1,"want to hear some truth about the chinavirus, lockdowns and who and what is actually essential? watch: <url>"
1334635046070841346,"Ratcliffe: CCP Leaders, Including Xi 'Were Aware and Lied' about What They Knew about COVID https://t.co/9VU343RNtz",normal,somewhat_aggressive,anti_asian,0,1,1,"ratcliffe: ccp leaders, including xi 'were aware and lied' about what they knew about covid <url>"
1318378136904622081,What developing countries can teach rich countries about how to respond to a pandemic https://t.co/kDGl1FHoYx via @qzafrica,normal,not_aggressive,na,0,0,0,what developing countries can teach rich countries about how to respond to a pandemic <url> via <user>
1304406416246149123,Stranded Malawian Migrants Return Home from South Africa **** Both charters from South Africa to Malawi for people affected by COVID-19 related mobility restrictions were enabled by funding from the European Union (EU). **** The EU is paying for this why ?????,normal,not_aggressive,na,0,0,0,stranded malawian migrants return home from south africa **** both charters from south africa to malawi for people affected by covid19 related mobility restrictions were enabled by funding from the european union (eu). **** the eu is paying for this why ?????
1289108370792697858,Australia COVID-19 News: Victoria State Reports 627 New Infections In Last 24 Hours and 8 Deaths. Other States Reporting New Cases As Well...https://t.co/lenHWXadKS #Australia #Sydney #Melbourne #COVID19 #Corona #coronavirus #pandemia #virus #ChinaVirus #WuhanVirus #world https://t.co/PypJK12GEu,normal,not_aggressive,na,0,0,0,australia covid19 news: victoria state reports 627 new infections in last 24 hours and 8 deaths. other states reporting new cases as well...<url> australia sydney melbourne covid19 corona coronavirus pan de mi a virus chinavirus wuhan virus world <url>
1342671045296152576,#Serbia you think #China can help? #coronavirus #COVID19 #ChinaVirus #WuhanVirus https://t.co/XQ8qOIdlCu #,normal,somewhat_aggressive,anti_asian,0,1,1,serbia you think china can help? coronavirus covid19 chinavirus wuhan virus <url>
1341245517586690048,Trial of AstraZeneca COVID-19 vaccine may resume next week - Financial Times $AZN https://t.co/J92noO9Ia8,normal,not_aggressive,na,0,0,0,trial of astrazeneca covid19 vaccine may resume next week - financial times $azn <url>
1284332875744239617,"How the hoodiest bar in Lorain ask me to wear a mask, nigga y'all let ppl smoke in hear lmao still grabbed my mask from the car tho",normal,not_aggressive,na,0,0,0,"how the hoodiest bar in lorain ask me to wear a mask, nigga y'all let ppl smoke in hear lmao still grabbed my mask from the car tho"
1318076547316686849,Swiss tighten measures to combat spike in COVID-19 cases - https://t.co/sZBWeHyMP4 https://t.co/LjgbEfhngd,normal,not_aggressive,na,0,0,0,swiss tighten measures to combat spike in covid19 cases - <url> <url>
1338187858021146625,Sponsored: Simply Rebounding Isnt Enough Companies Look for Actual Growth After Pandemic https://t.co/i6W5iMMKfX,normal,not_aggressive,na,0,0,0,sponsored: simply rebounding isnt enough companies look for actual growth after pandemic <url>
1322932394094219264,The Double Threat of COVID-19 in Africa | Think Global Health https://t.co/64tOMuYlUJ,normal,not_aggressive,na,0,0,0,the double threat of covid19 in africa | think global health <url>
1290542578295697408,"Brainwashed by #CCP, #HKIndependence #UK #COVID19 #coronavirus https://t.co/Szkq2bi6w4",normal,somewhat_aggressive,na,0,1,0,"brainwashed by ccp, hk independence uk covid19 coronavirus <url>"
1323893198415110149,"The whole point of Lockdown was to keep people indoors while government serves the people at their doorstep but in Nigeria here you can clearly see that these bastards hoarded an entire warehouse of reliefs, starved off the very people that put them there and even had",abusive,somewhat_aggressive,na,1,1,0,"the whole point of lockdown was to keep people indoors while government serves the people at their doorstep but in nigeria here you can clearly see that these bastards hoarded an entire warehouse of reliefs, starved off the very people that put them there and even had"
1318383914822602755,Coronavirus spike: United States and Europe react to record numbers and newrestrictions https://t.co/mEFOEN6rKp,normal,not_aggressive,na,0,0,0,coronavirus spike: united states and europe react to record numbers and newrestrictions <url>
1338733694685761536,I am sure our African Leaders are waiting patiently for the Covid 19 vaccines to be donated to us in 2030.,normal,not_aggressive,na,0,0,0,i am sure our african leaders are waiting patiently for the covid 19 vaccines to be donated to us in 2030.
1302612313481117697,"#Maryland #USA #NorthAmerica Cases: 112,119 (+512) Death: 3,799 (+3) Recovered: 7,103 (+4) Critical: 260 (+1) New %: 0.5% (+0.5%) Death %: 3.4% Population %: 1.9% #CoronaVirus #Covid19 #SarsCov2 #Forecast https://t.co/ZHUouRCCpJ https://t.co/T1OonT0kho",normal,not_aggressive,na,0,0,0,"maryland usa north america cases: 112,119 (+512) death: 3,799 (+3) recovered: 7,103 (+4) critical: 260 (+1) new %: 0.5% (+0.5%) death %: 3.4% population %: 1.9% coronavirus covid19 sarscov2 forecast <url> <url>"
1334922275775258626,"Hartman Group infographic ""COVID-19: Top Adjustments Made to How We Shop for Food"" - 84% of U.S. adult shoppers say theyve adjusted how they shop for food due to COVID-19 #grocerytrends #online #onlinegrocery #foodtech #grocers #supermarket #shopping https://t.co/PZfCcU1h0O https://t.co/GoEXhSIKiV",normal,not_aggressive,na,0,0,0,"hartman group infographic ""covid19: top adjustments made to how we shop for food"" - 84% of u.s. adult shoppers say theyve adjusted how they shop for food due to covid19 grocery trends online onlinegrocery food tech grocers supermarket shopping <url> <url>"
1282233251877343232,Check out this news! #coronavirus #COVID_19 #COVID19 #COVID19 #Wuhan #coronaviruschina #WuhanCoronavirus #ChinaVirus &gt;share and RT! https://t.co/pPVFFwx0kx,normal,somewhat_aggressive,anti_asian,0,1,1,check out this news! coronavirus covid_19 covid19 wuhan coronavirus china wuhan coronavirus chinavirus &gt;share and ! <url>
1287043831070781441,Y'all don't understand. They are maintaining Social distancing https://t.co/BESxSQRuNs,normal,not_aggressive,na,0,0,0,y'all don't understand. they are maintaining social distancing <url>
1340284589852434433,#ChineseVirus was DELIBERATE Act of War by #Xitler! @realDonaldTrump @SecPompeo @StateDept @USTradeRep @DeptofDefense @marcorubio @SenRickScott @SenTomCotton @CommerceGov @NikkiHaley @JoeBiden @RealPNavarro - You MUST NOT let #Xitler getaway scot-free! https://t.co/IZeJVoZpth,abusive,somewhat_aggressive,anti_asian,1,1,1,chinesevirus was deliberate act of war by x it ler! <user> - you must not let x it ler getaway scot-free! <url>
1322416799221239809,Listen to this. #KamalaHarris says their highest priority when coming into office will be raising our taxes. That will sure help the recovery from the #ChinaVirusnot! #BidenHarris is the worst ticket I have ever seen. #Trump2020Landslide https://t.co/ddQynzKh2c,hate,somewhat_aggressive,na,2,1,0,listen to this. kamala harris says their highest priority when coming into office will be raising our taxes. that will sure help the recovery from the china virus not! biden harris is the worst ticket i have ever seen. trump 2020 landslide <url>
1332069553363423239,"21CQ &amp; @GlobalBrief lk fwd to our int. conference on the state &amp; future of the worldpost #pandemic &amp; post #US #elections. Watch for @bakary_sambe, Director of @Timbuktuacps on our #Africa panel (day 2)https://t.co/hX6evPzsSk https://t.co/ArF9AoQJJU",normal,not_aggressive,na,0,0,0,21cq &amp; <user> lk fwd to our int. conference on the state &amp; future of the worldpost pandemic &amp; post us elections. watch for <user> director of <user> on our africa panel (day 2)<url> <url>
