,annot1,annot2,content,expert,label,orig_final_label,text,tweetid
66,none_of_the_above,none_of_the_above,"@teamtrump @realdonaldtrump other then a collapse of our economy, he has no plan to stop #chinavirus spread. obama/biden's 2009 plan was passive for 6 months &amp; as of mid-march 2010, 59 million americans contracted h1n1 virus, 265,000 were hospitalized as a result, and 12,000 died. i'll stick w/@potus' plan.",none_of_the_above,0,none_of_the_above,"<user> other then a collapse of our economy, he has no plan to stop chinavirus spread. obama/biden's 2009 plan was passive for 6 months &amp; as of mid-march 2010, 59 million americans contracted h1n1 virus, 265,000 were hospitalized as a result, and 12,000 died. i'll stick w/<user> plan.",1238688047887077376
67,none_of_the_above,none_of_the_above,Soup kitchens halt service in #Seoul over #coronavirus fears #Chinavirus #Chinacoronavirus #pneumonia #Wuhan #Hubei  https://t.co/ZotRxkxdei https://t.co/Lz72T5C7LS,none_of_the_above,0,none_of_the_above,soup kitchens halt service in seoul over coronavirus fears chinavirus china coronavirus pneumonia wuhan hubei <url> <url>,1226465181921923072
68,none_of_the_above,none_of_the_above,#coronavirus Wet Ones Antibacterial Hand Wipes - Fresh Scent ->https://t.co/r1iqUjtzuB  -  #coronavirusOutbreak #COVID2019 #COVID19 #coronaoutbreak #wuhanflu #chinaflu #flu #virus  #coronaviruswuhan #2019nCoV,none_of_the_above,0,none_of_the_above,coronavirus wet ones antibacterial hand wipes - fresh scent -><url> - corona virus outbreak covid2019 covid19 corona outbreak wuhan flu chinaflu flu virus coronavirus wuhan 2019ncov,1230192795538927618
69,none_of_the_above,none_of_the_above,"me?  if the icus are overwhelmed, why should i pile on?  death at home.  #coronavirus #wuhancoronavirus #covid19",none_of_the_above,0,none_of_the_above,"me? if the icus are overwhelmed, why should i pile on? death at home. coronavirus wuhan coronavirus covid19",1236707798907527168
70,none_of_the_above,none_of_the_above,"looks like china has this whole #chinavirus thing under control now. also, does anyone need a used vw, recently sanitized? motivated seller.  https://t.co/8l8btqjq2h",none_of_the_above,0,none_of_the_above,"looks like china has this whole chinavirus thing under control now. also, does anyone need a used vw, recently sanitized? motivated seller. <url>",1236362211624235008
71,none_of_the_above,none_of_the_above,"as a #hongkonger experienced #sars in 2003, the best protection for  #wuhancoronavirus is wearing a mask by every single man, not only when you are sick. don’t fully trust #who or your government. wearing a mask is not a sin, but for everyone’s safety!   #hongkongisnotchina",none_of_the_above,0,none_of_the_above,"as a hong kong er experienced sars in 2003, the best protection for wuhan coronavirus is wearing a mask by every single man, not only when you are sick. dont fully trust who or your government. wearing a mask is not a sin, but for everyones safety! hong kong is not china",1236824134459330560
72,none_of_the_above,none_of_the_above,@un @vivekagnihotri we need to be fearless when it comes to define  #radicalislamterrorism and #chinesevirus  #terrorism does have a religion and the #covid2019 is #chinavirus. the world is suffering because of the hypocrites who don't accept the truth #covid19 #covid19ke,none_of_the_above,0,none_of_the_above,<user> we need to be fearless when it comes to define radical islam terrorism and chinesevirus terrorism does have a religion and the covid2019 is chinavirus. the world is suffering because of the hypocrites who don't accept the truth covid19 covid19ke,1239862707089620992
73,none_of_the_above,none_of_the_above,"forgive me god but i wouldn't mind if h'wood became a devsstated hotspot of the #wuhanvirus #chinavirus, at all -&gt;  #hollywood spreads fake news, trash ‘a**hole’ trump during #coronavirus presser https://t.co/z8d4kpfxb7",none_of_the_above,0,none_of_the_above,"forgive me god but i wouldn't mind if h'wood became a devsstated hotspot of the wuhan virus chinavirus, at all -&gt; hollywood spreads fake news, trash a**hole trump during coronavirus presser <url>",1238761249112023040
74,none_of_the_above,none_of_the_above,@CNN @CillizzaCNN Uncle Adam #Fester #SchiffShow is out of control. I think he's been in #Wuhan gotten the #coronavirus. #AdamSchiff #Democrats #ImpeachmentTrial #ImpeachmentHearings #hunterbiden #JoeBiden #SenateImpeachmentTrial  #ChinaPneumonia #ChinesePneumonia  #WuhanCoronavirus https://t.co/tImREdyMRn,none_of_the_above,0,none_of_the_above,<user> uncle adam fester schiff show is out of control. i think he's been in wuhan gotten the coronavirus. adam schiff democrats impeachment trial impeachment hearings hunter biden joe biden senate impeachment trial china pneumonia chinese pneumonia wuhan coronavirus <url>,1220133791697530880
75,none_of_the_above,none_of_the_above,"Chinese government removed the names of all the Wuhan Institute of Virology party leadership, including subcommittees.  Heads will roll for this at the local level, the Central government has to sacrifice so low level cadre.  #China #coronavirus  #wuhanflu #WuhanCoronavirus https://t.co/xr1Rsp46PA",none_of_the_above,0,none_of_the_above,"chinese government removed the names of all the wuhan institute of virology party leadership, including subcommittees. heads will roll for this at the local level, the central government has to sacrifice so low level cadre. china coronavirus wuhan flu wuhan coronavirus <url>",1228049176099008513
76,none_of_the_above,none_of_the_above,#coronavirus #China #WuhanFlu #pandemia #communism  Hell no you are not docking a boat of 6000 likely infected people!  Enjoy a much longer cruise!,none_of_the_above,0,none_of_the_above,coronavirus china wuhan flu pan de mi a communism hell no you are not docking a boat of 6000 likely infected people! enjoy a much longer cruise!,1224907445446881280
77,none_of_the_above,none_of_the_above,Free slideshow. Do You  Know How to Prepare for and Survive the Inevitable Pandemic #avianflu #biologicalweapon https://t.co/pxCZt0PIiA  via @SlideShare #pandemic #ClimateChange #medicine #ChinaVirus #coronarovirus https://t.co/z9RO8qVMZH,none_of_the_above,0,none_of_the_above,free slideshow. do you know how to prepare for and survive the inevitable pandemic avian flu biological weapon <url> via <user> pandemic climate change medicine chinavirus corona ro virus <url>,1222362564325249025
78,none_of_the_above,none_of_the_above,China Coronavirus Lockdown Crippling Global Supply Chain https://t.co/9pfvXhFx0l #coronavirus #2019nCoV #kungflu,none_of_the_above,0,none_of_the_above,china coronavirus lockdown crippling global supply chain <url> coronavirus 2019ncov kungflu,1226325487758249987
79,none_of_the_above,none_of_the_above,"it's truly mind boggling how stupid some people are. i only see the most sheepish and lockstep lefties freaking out about this virus. very, very dumb reactions to a statistically insignificant flu. #kungflu #wuhanvirus https://t.co/l6icuwypuq",none_of_the_above,0,none_of_the_above,"it's truly mind boggling how stupid some people are. i only see the most sheepish and lockstep lefties freaking out about this virus. very, very dumb reactions to a statistically insignificant flu. kungflu wuhan virus <url>",1237854396551028736
80,none_of_the_above,none_of_the_above,anyone planning to watch @disneysmulan?  #liuyifei once show support to these cops and everything they do. people’s respond on twitter was #boycottmulan  just a reminder for you in this #wuhan #cornoravirus #toiletpaperapocalypse chaos https://t.co/icjqfbfacz,none_of_the_above,0,none_of_the_above,anyone planning to watch <user> liu yifei once show support to these cops and everything they do. peoples respond on twitter was boycott mulan just a reminder for you in this wuhan corn or a virus toilet paper apocalypse chaos <url>,1236453930604920832
81,none_of_the_above,none_of_the_above,@riturathaur @officeofut @officeofut why are mosques being allowed to remain open? do you want to spread the #wuhanvirus #chinavirus more? maharashtra is already leading the table. pathetic!,none_of_the_above,0,none_of_the_above,<user> why are mosques being allowed to remain open? do you want to spread the wuhan virus chinavirus more? maharashtra is already leading the table. pathetic!,1239874385399308288
82,none_of_the_above,none_of_the_above,@sumlokkei @HKWORLDCITY @SolomonYue @CECCgov @WilsonLeungWS  all these Qs point to a doubt that is #CarrieLam really aims to save or just cheat #HongKong & the World  #WuhanCoronavirus 😷😷 #ChinesePneumonia,none_of_the_above,0,none_of_the_above,<user> all these qs point to a doubt that is carrie lam really aims to save or just cheat hong kong & the world wuhan coronavirus chinese pneumonia,1225024467501346816
83,none_of_the_above,none_of_the_above,I’m getting better at not touching my face when out and about. Nothing like a killer virus to help ya kick old habits... #WuFlu,none_of_the_above,0,none_of_the_above,im getting better at not touching my face when out and about. nothing like a killer virus to help ya kick old habits... wuflu,1223810230280056832
84,none_of_the_above,none_of_the_above,"@suchacolor but open borders allowing murderers, rapists, and sick people is still a priority in sanctuary cities right? #chinavirus",none_of_the_above,0,none_of_the_above,"<user> but open borders allowing murderers, rapists, and sick people is still a priority in sanctuary cities right? chinavirus",1237447177011486720
85,none_of_the_above,none_of_the_above,Cruise company denies ship that visited New Zealand locked down in Australia | Newshub  Oh ship. Oh shit. #WuhanSARS https://t.co/aPdMSogMGn,none_of_the_above,0,none_of_the_above,cruise company denies ship that visited new zealand locked down in australia | newshub oh ship. oh shit. wuhansars <url>,1228158977562644480
86,none_of_the_above,none_of_the_above,next 7 days extremely critical. don't declare victory against #chinaflu so early.  #coronavirusupdates,none_of_the_above,0,none_of_the_above,next 7 days extremely critical. don't declare victory against chinaflu so early. coronavirus updates,1238780325670424576
87,none_of_the_above,none_of_the_above,RT @anyidea Panicked Crew of quarantined cruise ship Diamond Titanic Princess appeal for help from #India https://t.co/ztfZbYjYFd via @nypost #Japan #China #chinaislying #ChinaCoronaVirus #ChinaVirus #coronaviruswuhan #coronavirus #indie #India https://t.co/khouWMacKV,none_of_the_above,0,none_of_the_above,<user> panicked crew of quarantined cruise ship diamond titanic princess appeal for help from india <url> via <user> japan china is lying china coronavirus chinavirus coronavirus wuhan coronavirus indie india <url>,1226970337008594945
88,none_of_the_above,none_of_the_above,"these robots are fighting the coronavirus in china by disinfecting hospitals, taking temperatures, and preparing meals https://t.co/nqqofrdddv  #wuhan #coronavirus #coronaviruschina #covid19 #covid19china #covidー19 https://t.co/jklgmlm3aq",none_of_the_above,0,none_of_the_above,"these robots are fighting the coronavirus in china by disinfecting hospitals, taking temperatures, and preparing meals <url> wuhan coronavirus china covid19 china covid19 <url>",1235944777314635776
89,none_of_the_above,none_of_the_above,"meanwhile, america and europe failed in at least to guard themselves against the disease, europe is now become a source of the epidemic! @aljazeera #chinavirus #الصين_كورونا #فيروس_كورونا #اتبع_تعليمات_وزاره_الصحه",none_of_the_above,0,none_of_the_above,"meanwhile, america and europe failed in at least to guard themselves against the disease, europe is now become a source of the epidemic! <user> chinavirus _ ___",1238595337910210560
90,none_of_the_above,none_of_the_above,@realsaavedra agree. at the same time why not question @drtedros who exposed entire world to #chinavirus by giving wrong advise to the world.   he said not to discontinue flights to china when he should have asked the world to do so #coronavirusoutbreak  https://t.co/3xedndhait,none_of_the_above,0,none_of_the_above,<user> agree. at the same time why not question <user> who exposed entire world to chinavirus by giving wrong advise to the world. he said not to discontinue flights to china when he should have asked the world to do so corona virus outbreak <url>,1239167090977693696
91,none_of_the_above,none_of_the_above,Dead bodies 😮 #ChinaCoronaVirus  #wahun #GlobalNews #coronavirusindia #CoronavirusOutbreak @WHO @MoHFW_INDIA @WFP #Nigeria #Coronavirus  #Pakistan #SriLanka  #India #US #UK #Asia #wutang #Corona #ChinaLies #ChinaVirusHide,none_of_the_above,0,none_of_the_above,dead bodies china coronavirus wa hun global news coronavirus india corona virus outbreak <user> nigeria coronavirus pakistan sri lanka india us uk asia wu tang corona china lies china virus hide,1228923655477850112
92,entity_directed_criticism,none_of_the_above,what country made the masks and kits? why can’t we find any masks in north america? just saying. #chinavirus #wuhan #covid19 https://t.co/jfz6bo4jee,none_of_the_above,0,none_of_the_above,what country made the masks and kits? why cant we find any masks in north america? just saying. chinavirus wuhan covid19 <url>,1239554734366666752
